CRN,URL,Course,Title,Instructors,Course Meeting,Credits
17349,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17349,COMP 560,COMPUTER GRAPHICS,"Goldman, Ron",10:50AM - 12:05PM TR TBA TBA,4
18376,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18376,COMP 572,BIOINFORMATICS: NETWORKS,"Nakhleh, Luay",1:00PM - 2:15PM TR KCK 101,3
10771,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10771,COMP 590,COMPUTER SCIENCE PROJECTS,, TBA TBA,1 TO 4
13595,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=13595,COMP 600,GRADUATE SEMINAR,"Greiner, John D.",12:00PM - 12:50PM M DCH 1064,1
17317,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17317,COMP 651,SPECIAL TOPICS IN ROBOTICS,"McLurkin, James",3:00PM - 3:59PM W DCH 1042,1 TO 9
10041,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10041,COMP 690,RESEARCH AND THESIS,, TBA TBA,1 TO 12
10042,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10042,COMP 800,GRADUATE RESEARCH,, TBA TBA,1 TO 15
11861,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=11861,CSCI 390,SUPERV RESRCH COGNITIVE SCI,"Kemmer, Suzanne E.", TBA TBA,1 TO 3
11862,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=11862,CSCI 481,HONORS PROJECT,"Kemmer, Suzanne E.", TBA TBA,1 TO 3
15840,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=15840,DSRT 999,DISSERTATION/THESIS SUBMISSION,, TBA TBA,0
18750,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18750,EBIO 116,FRESHMAN BIOLOGY SEMINAR (EEB),"Dibble, Christopher J.",5:00PM - 5:59PM T ABL 211B,1
18752,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18752,EBIO 124,INTRO TO EEB,"Simoes Correa, Adrienne M.",9:25AM - 10:40AM TR BRK 101,3
15152,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=15152,EBIO 204,COMMUNITY GARDEN,"Greig, Nancy",4:00PM - 4:59PM R ABL 123,1
15157,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=15157,EBIO 213,INTRO LAB MOD ECOL & EVOL BIO,"Simoes Correa, Adrienne M.","1:00PM - 4:59PM T ABL 125
3:00PM - 3:50PM M BRK 101",2
