CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21494,ANTH 404,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
20303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20303,ANTH 404,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
21496,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21496,ANTH 404,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
24224,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=24224,ANTH 404,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
21501,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21501,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
20950,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20950,ANTH 408,LINGUISTIC FIELD METHODS,"Englebretson, Robert E.",3:00PM - 3:50PM TWR HRG 125,5
24038,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=24038,ANTH 423,AFRICAN MYTHS AND RITUALS,"Bongmba, Elias K.",10:50AM - 12:05PM TR HUM 226,3
23488,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23488,ANTH 452,GENDER AND TRANSNATIONAL ASIA,"Tamura, Yurika",3:00PM - 5:59PM F AEL B209,3
21495,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21495,ANTH 491,DIRECTED HONORS RESEARCH,"Faubion, Jim", TBA TBA,3
21499,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21499,ANTH 491,DIRECTED HONORS RESEARCH,"Georges, Eugenia", TBA TBA,3
20889,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20889,ANTH 491,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,3
21497,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21497,ANTH 491,DIRECTED HONORS RESEARCH,"Ballestero, Andrea", TBA TBA,3
20891,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20891,ANTH 491,DIRECTED HONORS RESEARCH,"McIntosh, Susan K.", TBA TBA,3
21502,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21502,ANTH 491,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,3
22514,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=22514,ANTH 495,ANTHROPOLOGY CAPSTONE,"Faubion, Jim", TBA TBA,3
22519,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=22519,ANTH 495,ANTHROPOLOGY CAPSTONE,"Georges, Eugenia", TBA TBA,3
23023,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23023,ANTH 495,ANTHROPOLOGY CAPSTONE,"Howe, Cymene", TBA TBA,3
22515,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=22515,ANTH 495,ANTHROPOLOGY CAPSTONE,"Ballestero, Andrea", TBA TBA,3
22518,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=22518,ANTH 495,ANTHROPOLOGY CAPSTONE,"McIntosh, Susan K.", TBA TBA,3
20640,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20640,ANTH 495,ANTHROPOLOGY CAPSTONE,"Boyer, Dominic C.", TBA TBA,3
23103,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23103,ANTH 495,ANTHROPOLOGY CAPSTONE,"Mitchell, Beverly M.", TBA TBA,3
22510,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=22510,ANTH 495,ANTHROPOLOGY CAPSTONE,"Fleisher, Jeffrey B.", TBA TBA,3
23493,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23493,ANTH 517,REVOLUTIONS AND UTOPIAS,"Boyer, Dominic C.",2:00PM - 4:59PM W DCC 113,3
20785,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20785,ANTH 523,INTRODUCTION TO PHONOLOGY,"Gibson, Mark A.",10:50AM - 12:05PM TR HRG 125,3
23491,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23491,ANTH 545,ARCHAEOLOGY IN SOCIAL CONTEXT,"McIntosh, Susan K.",10:50AM - 12:05PM TR SEW 562,3
20304,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20304,ANTH 562,ARCHAEOLOGICAL FLD TECHNIQUES,"Fleisher, Jeffrey B.",2:00PM - 4:59PM W SEW 103,3
20594,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20594,ANTH 581,MEDICAL ANTHROPOLOGY,"Mitchell, Beverly M.",6:00PM - 8:59PM R RZR 106,3
23495,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23495,ANTH 598,ETHNOGRAPHIC RESEARCH,"Howe, Cymene",2:30PM - 5:29PM R SEW 562,3
21503,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21503,ANTH 600,INDEPENDENT STUDY,, TBA TBA,1 TO 9
20305,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20305,ANTH 600,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
21500,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21500,ANTH 600,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
20306,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20306,ANTH 600,INDEPENDENT STUDY,, TBA TBA,1 TO 9
21498,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21498,ANTH 600,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
20928,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20928,ANTH 602,PROPOSAL WRITING SEMINAR,"Georges, Eugenia",2:00PM - 4:59PM F SEW 562,3
23496,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23496,ANTH 615,THEORIES OF MODERNITY/POSTMOD,"Faubion, Jim",2:00PM - 4:59PM M SEW 303,3
20307,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20307,ANTH 800,RESEARCH AND THESIS,"Faubion, Jim", TBA TBA,3 TO 9
