Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
CHBE 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=800&p_subj=CHBE,GRADUATE RESEARCH,,,1 TO 15
CHBE 801,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=801&p_subj=CHBE,SPECIAL TOPICS CHEM ENGRG II,,,1
CHEM 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=110&p_subj=CHEM,FRESHMAN CHEMISTRY SEMINAR,,,1
CHEM 121,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=121&p_subj=CHEM,GENERAL CHEMISTRY I,Distribution Group III,,3
CHEM 122,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=122&p_subj=CHEM,GENERAL CHEMISTRY II,Distribution Group III,,3
CHEM 123,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=123&p_subj=CHEM,GENERAL CHEMISTRY LAB I,Distribution Group III,,1
CHEM 124,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=124&p_subj=CHEM,GENERAL CHEMISTRY LAB II,Distribution Group III,,1
CHEM 151,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=151&p_subj=CHEM,HONORS CHEMISTRY I,Distribution Group III,,3
CHEM 152,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=152&p_subj=CHEM,HONORS CHEMISTRY II,Distribution Group III,,3
CHEM 153,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=153&p_subj=CHEM,HONORS CHEMISTRY LABORATORY I,,,1
CHEM 154,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=154&p_subj=CHEM,HONORS CHEMISTRY LABORATORY II,,,1
CHEM 176,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=176&p_subj=CHEM,THE CHEMISTRY OF ART,Distribution Group III,,3
CHEM 210,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=210&p_subj=CHEM,WILD TOPICS CHEM AND NANOTECH,,,1
CHEM 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=211&p_subj=CHEM,ORGANIC CHEMISTRY I,Distribution Group III,,3
CHEM 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=212&p_subj=CHEM,ORGANIC CHEMISTRY II,Distribution Group III,,3
CHEM 215,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=215&p_subj=CHEM,ORGANIC CHEMISTRY LAB,,,2
CHEM 217,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=217&p_subj=CHEM,ORGANIC LAB CHEM ENGINEERS,,,1
CHEM 235,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=235&p_subj=CHEM,NANOTECH: CONTENT AND CONTEXT,Distribution Group III,,3
CHEM 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=310&p_subj=CHEM,PHYSICAL CHEMISTRY,,,3
CHEM 320,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=320&p_subj=CHEM,ORGANIC CHEMISTRY II,,,3
CHEM 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=330&p_subj=CHEM,ANALYTICAL CHEMISTRY,,,3
CHEM 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=351&p_subj=CHEM,INTRO MOD INORGANIC CHEMISTRY,,,1
CHEM 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=352&p_subj=CHEM,INTRO MODULE ORGANIC CHEMISTRY,,,1
CHEM 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=353&p_subj=CHEM,INTRO MOD ANALYTICAL  METHODS,,,1
CHEM 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=360&p_subj=CHEM,INORGANIC CHEMISTRY,,,3
CHEM 372,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=372&p_subj=CHEM,ADV MOD SYN&CHAR OF FULLERENES,,,1
CHEM 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=373&p_subj=CHEM,ADV MOD CHEM&PROP OF FULLERENE,,,1
CHEM 374,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=374&p_subj=CHEM,ADV MODULE ORGANIC SYNTHESIS,,,1
CHEM 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=375&p_subj=CHEM,ADV MOD NANOCHEMISTRY,,,1
CHEM 378,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=378&p_subj=CHEM,ADV MOD IN PLANT BIOCHEMISTRY,,,1
CHEM 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=381&p_subj=CHEM,ADV MOD EQUIL PHYS CHEM,,,1
CHEM 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=382&p_subj=CHEM,ADV MOD KIN PHYS CHEM,,,1
CHEM 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=383&p_subj=CHEM,ADV MOD QUANTUM CHEMISTRY,,,1
CHEM 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=384&p_subj=CHEM,ADV MOD INSTRUMENTAL ANALYSIS,,,1
CHEM 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=395&p_subj=CHEM,ADV MOD IN GREEN CHEMISTRY,,,1
CHEM 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=398&p_subj=CHEM,ADV MOD DEV EXP UG CHEMISTRY,,,1
CHEM 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=399&p_subj=CHEM,ADV MOD: EXPERIMENTAL DESIGN,,,1
CHEM 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=401&p_subj=CHEM,ADV ORGANIC CHEMISTRY,,,3
CHEM 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=411&p_subj=CHEM,SPECTRAL METH. IN ORGANIC CHEM,,,3
CHEM 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=415&p_subj=CHEM,CHEMICAL KINETICS & DYNAMICS,,,3
CHEM 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=420&p_subj=CHEM,CLASSICAL & STAT THERMODYNAMIC,,,3
CHEM 425,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=425&p_subj=CHEM,ORGANIC GEOCHEMISTRY,,,3
CHEM 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=430&p_subj=CHEM,QUANTUM CHEMISTRY,,,3
CHEM 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=440&p_subj=CHEM,ENZYME MECHANISMS,,,3
CHEM 442,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=442&p_subj=CHEM,MEDICINAL CHEMISTRY I,,,3
CHEM 443,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=443&p_subj=CHEM,MEDICINAL CHEMISTRY II,,,3
CHEM 445,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=445&p_subj=CHEM,PHYSICAL ORGANIC CHEMISTRY,,,3
CHEM 458,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=458&p_subj=CHEM,THERMO/KINETICS EARTHSCIENTIST,,,3
CHEM 475,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=475&p_subj=CHEM,PHYS METH INORGANIC CHEMISTRY,,,3
CHEM 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=491&p_subj=CHEM,RESEARCH FOR UNDERGRADUATES,,,1 TO 5
CHEM 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=495&p_subj=CHEM,TRANSITION METAL CHEMISTRY,,,3
CHEM 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=498&p_subj=CHEM,BIOMEMS & MEDICAL MICRODEVICES,,,3
CHEM 527,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=527&p_subj=CHEM,NANO COMPUTING,,,3
CHEM 531,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=531&p_subj=CHEM,ADV QUANTUM CHEMISTRY,,,3
CHEM 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=533&p_subj=CHEM,NANOSCIENCE & NANOTECHNOLOGY,,,3
CHEM 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=535&p_subj=CHEM,ADVANCED TOPICS IN GEOCHEM,,,3
CHEM 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=537&p_subj=CHEM,BIOPHYSICAL CHEMISTRY,,,3
CHEM 543,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=543&p_subj=CHEM,SECONDARY METABOLISM,,,3
CHEM 544,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=544&p_subj=CHEM,TRANSITION METALS IN ORG SYNTH,,,3
CHEM 547,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=547&p_subj=CHEM,SUPRAMOLECULAR CHEMISTRY,,,3
CHEM 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=555&p_subj=CHEM,SPEC TOP-NANOSCI & NANOTECH,,,3
CHEM 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=562&p_subj=CHEM,ADV ORGANIC CHEMISTRY II,,,3
CHEM 565,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=565&p_subj=CHEM,SPEC TOP-PHYSICAL CHEMISTRY,,,3
CHEM 570,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=570&p_subj=CHEM,TEACHING CHEMICAL CONCEPTS,,,3
CHEM 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=571&p_subj=CHEM,CHEMICAL CONCEPTS - INQUIRY II,,,3
CHEM 585,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=585&p_subj=CHEM,SPEC TOP-ORGANIC CHEMISTRY,,,3
CHEM 595,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=595&p_subj=CHEM,SPEC TOP-INORGANIC CHEMISTRY,,,3
CHEM 597,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=597&p_subj=CHEM,POLYMER NANOCOMPOSITES,,,3
CHEM 598,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=598&p_subj=CHEM,BIOMEMS & MEDICAL MICRODEVICES,,,3
CHEM 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=600&p_subj=CHEM,GRADUATE SEMINAR,,,1
CHEM 630,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=630&p_subj=CHEM,MOLECU SPECTROSCPY &GROUP THRY,,,3
CHEM 700,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=700&p_subj=CHEM,TEACHING PRACTICUM,,,2
CHEM 777,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=777&p_subj=CHEM,VISITING RESEARCH TRAINEE,,,0
CHEM 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=800&p_subj=CHEM,GRADUATE RESEARCH,,,1 TO 15
CHEM 801,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=801&p_subj=CHEM,REU RESEARCH IN CHEMISTRY,,,1 TO 3
CHIN 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=101&p_subj=CHIN,INTRODUCTORY CHINESE I,,,4
CHIN 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=102&p_subj=CHIN,INTRODUCTORY CHINESE II,,,4
CHIN 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=201&p_subj=CHIN,ELEMENTARY CHINESE I,Distribution Group I,,4
CHIN 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=202&p_subj=CHIN,ELEMENTARY CHINESE II,Distribution Group I,,4
CHIN 203,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=203&p_subj=CHIN,INT CHIN CONVERSATION,Distribution Group I,,3
CHIN 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=211&p_subj=CHIN,ACCL ELEMENTARY CHINESE I,Distribution Group I,,3
CHIN 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=212&p_subj=CHIN,ACCL ELEM CHINESE II,Distribution Group I,,3
CHIN 215,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=215&p_subj=CHIN,CLASSICAL CHINESE,,,3
CHIN 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=222&p_subj=CHIN,AP/OTH CREDIT CHINESE LANGUAGE,,,4
CHIN 223,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=223&p_subj=CHIN,AP/OTH CREDIT CHINESE LANGUAGE,,,4
CHIN 300,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=300&p_subj=CHIN,CHINESE LANG PLACEMENT TEST,,,0
CHIN 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=301&p_subj=CHIN,INTERMEDIATE CHINESE I,Distribution Group I,,3
CHIN 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=302&p_subj=CHIN,INTERMEDIATE CHINESE II,Distribution Group I,,3
CHIN 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=303&p_subj=CHIN,CHIN TOPICS THROUGH ORAL COMM,,,3
CHIN 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=311&p_subj=CHIN,ACCL INTERMEDIATE CHINESE I,Distribution Group I,,3
CHIN 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=312&p_subj=CHIN,ACCL INTERMEDIATE CHINESE II,Distribution Group I,,3
CHIN 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=313&p_subj=CHIN,MEDIA CHINESE,Distribution Group I,,3
CHIN 314,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=314&p_subj=CHIN,CONTEMPORARY CHINA,Distribution Group I,,3
CHIN 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=315&p_subj=CHIN,TAIWAN'S FILMS SINCE 1980,Distribution Group I,,3
CHIN 318,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=318&p_subj=CHIN,MEDICAL CHINESE,,,3
CHIN 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=321&p_subj=CHIN,CHINESE: SYNTAX & SEMANTICS,Distribution Group I,,3
CHIN 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=322&p_subj=CHIN,TAIWANESE LANG & LIT,Distribution Group I,,3
CHIN 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=330&p_subj=CHIN,INTRO TO TRAD CHINESE POETRY,,,3
CHIN 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=332&p_subj=CHIN,FILM & CHINESE LITERATURE,Distribution Group I,,3
CHIN 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=334&p_subj=CHIN,TRADITIONAL CHINESE TALES,,,3
CHIN 335,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=335&p_subj=CHIN,CLASSICAL CHINESE NOVELS,Distribution Group I,,3
CHIN 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=399&p_subj=CHIN,CHINESE TEACHING PRACTICUM,,,1 TO 3
CHIN 3XX,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=3XX&p_subj=CHIN,DEPT APPROVED TRANSFER CREDIT,,,1 TO 15
CHIN 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=411&p_subj=CHIN,ADVANCED CHINESE I,Distribution Group I,,3
CHIN 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=412&p_subj=CHIN,ADV CHIN LANG & CULTURE II,Distribution Group I,,3
CHIN 422,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=422&p_subj=CHIN,BEAUTY OF CHINESE LITERATURE,Distribution Group I,,3
CHIN 4XX,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=4XX&p_subj=CHIN,DEPT APPROVED TRANSFER CREDIT,,,1 TO 15
CLAS 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=101&p_subj=CLAS,FRESHMAN SEMINAR: SOCRATES,Distribution Group I,,3
CLAS 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=102&p_subj=CLAS,INTRO TO HIST OF WESTERN ART I,Distribution Group I,,4
CLAS 103,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=103&p_subj=CLAS,THE PARTHENON,Distribution Group I,,3
CLAS 107,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=107&p_subj=CLAS,GREEK CIVILIZATION & LEGACY,Distribution Group I,,3
CLAS 108,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=108&p_subj=CLAS,ROMAN CIVILIZATION &ITS LEGACY,Distribution Group I,,3
CLAS 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=201&p_subj=CLAS,HISTORY OF PHILOSOPHY I,Distribution Group I,,3
CLAS 203,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=203&p_subj=CLAS,THE SOCIAL LIVES OF GRAFFITI,,,3
CLAS 204,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=204&p_subj=CLAS,GENDER/SEXUALITY ANCIENT WORLD,,,3
CLAS 205,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=205&p_subj=CLAS,GREEK TRAGEDY IN TRANSLATION,,,3
CLAS 206,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=206&p_subj=CLAS,POMPEII,,,3
CLAS 210,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=210&p_subj=CLAS,HOMER AND VIRGIL,Distribution Group I,,3
CLAS 215,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=215&p_subj=CLAS,CICERO & FALL OF ROMAN REPUB,,,3
CLAS 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=225&p_subj=CLAS,WOMEN IN GREECE AND ROME,Distribution Group I,,3
CLAS 230,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=230&p_subj=CLAS,GREEK & ROMAN SOURCES,Distribution Group I,,3
CLAS 235,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=235&p_subj=CLAS,CLASSICAL MYTHOLOGY,Distribution Group I,,3
CLAS 236,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=236&p_subj=CLAS,ART & POLITICS IN ANCIENT ROME,,,3
CLAS 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=301&p_subj=CLAS,ANCIENT & MEDIEVAL PHILOSOPHY,,,3
CLAS 318,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=318&p_subj=CLAS,INVENTION OF PAGANISM,Distribution Group I,,3
CLAS 320,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=320&p_subj=CLAS,THE AGE OF AUGUSTUS,,,3
CLAS 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=321&p_subj=CLAS,ROME: THE ETERNAL CITY,,,3
CLAS 336,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=336&p_subj=CLAS,INTRO TO INDO-EUROPEAN,,,3
CLAS 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=402&p_subj=CLAS,CLASSICAL LEGACY - ITALIAN,Distribution Group I,,3
CLAS 417,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=417&p_subj=CLAS,ARCHITECTURE AND DYNASTY,,,3
CLAS 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=491&p_subj=CLAS,SPECIAL TOPICS,,,3
CLAS 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=492&p_subj=CLAS,SPECIAL TOPICS,,,3
CLAS 493,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=493&p_subj=CLAS,SENIOR THESIS,,,3
CLAS 494,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=494&p_subj=CLAS,SENIOR THESIS,,,3
COLL 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=100&p_subj=COLL,FICTION TO FILM,,,1
COLL 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=101&p_subj=COLL,POVERTY IN HOUSTON,,,1
COLL 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=102&p_subj=COLL,ESSENTIAL MANLY KNOWLEDGE,,,0
COLL 103,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=103&p_subj=COLL,OENOLOGY: STUDY OF WINE,,,1
COLL 104,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=104&p_subj=COLL,BARBIE CULTURE,,,1
COLL 105,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=105&p_subj=COLL,RULES OF THE GAME,,,1
COLL 106,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=106&p_subj=COLL,UNDERSTANDING CROSS-CULTURE,,,1
COLL 107,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=107&p_subj=COLL,OIL AND GAS FOR DUMMIES,,,1
COLL 108,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=108&p_subj=COLL,HISTORY OF DRUG ABUSE,,,1
COLL 109,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=109&p_subj=COLL,INTRODUCTORY LOJBAN,,,1
COLL 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=110&p_subj=COLL,INTRODUCTION TO SYNESTHESIA,,,1
COLL 111,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=111&p_subj=COLL,INTRODUCTION TO DJING,,,1
COLL 112,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=112&p_subj=COLL,VDA HALO REACH,,,1
COLL 113,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=113&p_subj=COLL,INTERMEDIATE CANTONESE,,,1
COLL 114,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=114&p_subj=COLL,INTRO IMPROVISATIONAL ACTING,,,1
COLL 115,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=115&p_subj=COLL,SERIAL KILLERS,,,1
COLL 116,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=116&p_subj=COLL,INTRODUCTION TO CANTONESE,,,1
COLL 117,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=117&p_subj=COLL,LIVING FOR THE CITY,,,1
COLL 118,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=118&p_subj=COLL,READING BETWEEN THE LINES,,,1
COLL 119,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=119&p_subj=COLL,FROM LUSITANIA TO THE QM2,,,1
COLL 120,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=120&p_subj=COLL,VIEWING SHAKESPEARE'S WORKS,,,1
COLL 121,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=121&p_subj=COLL,A BRIEF HISTORY OF MONSTERS,,,1
COLL 122,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=122&p_subj=COLL,ROCKUMENTARY FILM,,,1
COLL 123,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=123&p_subj=COLL,LEAGUE OF LEGENDS,,,1
COLL 124,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=124&p_subj=COLL,POEMS OF NEW YORKER MAGAZINE,,,1
