Course,URL,Title,Distribution Group,Analyzing Diversity,Credits,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022
ANTH 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=384&p_subj=ANTH,PALEO-TECHNOLOGY,,,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=385&p_subj=ANTH,"MEDIA, CULTURE, AND SOCIETY",,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ANTH 386,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=386&p_subj=ANTH,"MEDICINE, FOOD, AND HEALTH",Distribution Group II,,3,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 389,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=389&p_subj=ANTH,ARCHAEOLOGY OF FOOD,,,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ANTH 390,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=390&p_subj=ANTH,"CULTURE,NARRATION,SUBJECTIVITY",,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 391,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=391&p_subj=ANTH,SPECULATIVE FUTURES,,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ANTH 392,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=392&p_subj=ANTH,ANCIENT MESOAMERICA,,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ANTH 393,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=393&p_subj=ANTH,THE ANTHROPOLOGY OF TOXICITY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ANTH 394,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=394&p_subj=ANTH,THE ARCHAEOLOGY OF SLAVERY,Distribution Group II,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ANTH 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=395&p_subj=ANTH,CULTURES AND COMMUNICATION,Distribution Group II,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 396,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=396&p_subj=ANTH,LAW AND RESISTANCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ANTH 397,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=397&p_subj=ANTH,ANTHROPOLOGY JOURNAL CLUB,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=398&p_subj=ANTH,ETHNOGRAPHIC RESEARCH,,,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ANTH 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=399&p_subj=ANTH,ANTHROPOLOGY OF REPRODUCTION,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ANTH 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=400&p_subj=ANTH,GLOBAL URBAN LAB,,,3,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=403&p_subj=ANTH,ANALYZING PRACTICE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 404,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=404&p_subj=ANTH,INDEPENDENT STUDY,,,1 TO 9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True
ANTH 405,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=405&p_subj=ANTH,MUSEUM INTERNSHIP,,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 409,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=409&p_subj=ANTH,SLOW READING SEM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ANTH 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=410&p_subj=ANTH,THE ETHNOGRAPHY OF DEVELOPMENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 413,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=413&p_subj=ANTH,CULTURE AFTER COMMUNISM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 417,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=417&p_subj=ANTH,"ONTOLOGIES, VITALITIES, THINGS",,,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 418,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=418&p_subj=ANTH,WRITING ETHNOGRAPHY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ANTH 419,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=419&p_subj=ANTH,BLACK FEMINIST SCIENCE STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ANTH 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=420&p_subj=ANTH,ETHNOGRAPHY STUDIO,,,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 422,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=422&p_subj=ANTH,INFRASTRUCTURES AND POWER,,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ANTH 424,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=424&p_subj=ANTH,CULTURAL AND SOCIAL THOUGHT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 425,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=425&p_subj=ANTH,ADVANCED TOPICS IN ARCHAEOLOGY,,,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 426,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=426&p_subj=ANTH,UNDERGROUND SPATIALITIES STUDI,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ANTH 428,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=428&p_subj=ANTH,FEMINIST STS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ANTH 429,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=429&p_subj=ANTH,ACTIVISM AND SOCIAL MOVEMENTS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=440&p_subj=ANTH,REGULATORY TRANSLATIONS LAB,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 441,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=441&p_subj=ANTH,EXPLORING THE UNDERGROUND,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 442,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=442&p_subj=ANTH,MUSEUMS: THEORY & PRACTICE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 443,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=443&p_subj=ANTH,RACE ETHNICITY AND HEALTH,,,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ANTH 444,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=444&p_subj=ANTH,CULTURE AND MENTAL ILLNESS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ANTH 445,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=445&p_subj=ANTH,EXPERTS/EXPERTISE,,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 446,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=446&p_subj=ANTH,ADV BIOMEDICAL ANTHROPOLOGY,,,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 447,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=447&p_subj=ANTH,MODERN ETHNOGRAPHY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 448,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=448&p_subj=ANTH,PHENOMENOLOGICAL ANTHROPOLOGY,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ANTH 449,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=449&p_subj=ANTH,CULTURES OF SEXUALITY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=450&p_subj=ANTH,INTERNATIONAL RSCH EXPERIENCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ANTH 451,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=451&p_subj=ANTH,THE ANTHROPOLOGY OF WATER,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 453,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=453&p_subj=ANTH,COLLATERAL AFTERWORLDS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 456,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=456&p_subj=ANTH,HERITAGE MANAGEMENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 458,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=458&p_subj=ANTH,HUMAN OSTEOLOGY,,,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 460,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=460&p_subj=ANTH,ADVANCED ARCHAEOLOGICAL THEORY,,,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ANTH 463,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=463&p_subj=ANTH,WEST AFRICAN PREHISTORY,Distribution Group II,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=477&p_subj=ANTH,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
ANTH 483,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=483&p_subj=ANTH,DOCUM & ETHNOGRAPH FILM,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=490&p_subj=ANTH,DIRECTED HONORS RESEARCH,,,1 TO 3,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
ANTH 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=491&p_subj=ANTH,DIRECTED HONORS RESEARCH,,,3,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
ANTH 493,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=493&p_subj=ANTH,SENIOR RESEARCH PREPARATION,,,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
ANTH 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=495&p_subj=ANTH,ANTHROPOLOGY CAPSTONE,,,3,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False
ANTH 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=506&p_subj=ANTH,HIST OF ANTHROPOLOGICAL IDEAS,,,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ANTH 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=507&p_subj=ANTH,ANTHRO FROM 2ND WW-PRESENT,,,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ANTH 508,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=508&p_subj=ANTH,THE HISTORICAL IMAGINATION,,,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 509,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=509&p_subj=ANTH,GLOBAL CULTURES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 511,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=511&p_subj=ANTH,MASCULINITIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANTH 512,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=512&p_subj=ANTH,THE ARCHAEOLOGY OF AFRICA,,,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ANTH 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=514&p_subj=ANTH,SHIPS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ANTH 515,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=515&p_subj=ANTH,ZOOARCHAEOLOGY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ANTH 516,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=516&p_subj=ANTH,BLACK DECOLONIAL FEMINISMS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ANTH 517,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=517&p_subj=ANTH,REVOLUTIONS AND UTOPIAS,,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ANTH 518,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=518&p_subj=ANTH,CERAMICS AND SOCIETY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
